737384,20181121,    11,  1,   3,     3, -1,   2
737384,20181121,    26,  1,   7,    13, -1,   3
737384,20181121,    15,  1,   6,    21, -1,   4
737384,20181121,    17,  1,   4,    25, -1,   1
737384,20181121,    29, -1,   3,     2,  1,   2
737384,20181121,     1,  1,   4,    28, -1,   3
737384,20181121,     5,  1,   6,    31, -1,   3
737384,20181121,     8, -1,   7,    14,  1,   3
737386,20181123,    22,  1,   4,    20, -1,   0
737386,20181123,     1,  1,   2,    12, -1,   1
737386,20181123,     4,  1,   3,    16, -1,   2
737386,20181123,    15,  1,   4,    31, -1,   2
737386,20181123,    19, -1,   4,    18,  1,   3
737386,20181123,    30,  1,   3,    11, -1,   1
737386,20181123,    29,  1,   2,     5, -1,   0
737386,20181123,     9,  1,   4,    27, -1,   2
737386,20181123,     3,  1,   2,    23, -1,   1
737386,20181123,     6,  1,   4,    13, -1,   1
737386,20181123,    26,  1,   4,     7, -1,   2
737386,20181123,     8, -1,   5,     2,  1,   1
737386,20181123,    10,  1,   6,    21, -1,   4
737386,20181123,    25,  1,   6,    17, -1,   2
737386,20181123,    24,  1,   4,    28, -1,   0
737387,20181124,    30, -1,   5,    20,  1,   3
737387,20181124,     4, -1,   3,    11,  1,   2
737387,20181124,     7, -1,   5,    13,  1,   4
737387,20181124,     3, -1,   3,    16,  1,   2
737387,20181124,    19,  1,   4,     6, -1,   1
737387,20181124,    23,  1,   4,     9, -1,   2
737387,20181124,    31, -1,   8,    25,  1,   4
737387,20181124,    27,  1,   6,    22, -1,   0
737387,20181124,     8,  1,   3,    10, -1,   2
737387,20181124,    28, -1,   4,    14,  1,   2
737387,20181124,    29,  1,   6,    24, -1,   0
737388,20181125,     5, -1,   6,     2,  1,   1
737388,20181125,    26,  1,   5,    18, -1,   2
737388,20181125,    17,  1,   5,     1, -1,   2
737388,20181125,    14,  1,   5,    12, -1,   2
737389,20181126,    13,  1,   4,    18, -1,   3
737389,20181126,    30, -1,   4,    19,  1,   1
